#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
SP|ACFLR|00|BHN|34.016529|-80.982887|91.4|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-01-24T15:56:00.0000
SP|ACFLR|00|BHZ|34.016529|-80.982887|91.4|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-01-24T15:56:00.0000
SP|AGBLF|00|BHE|33.395|-81.758011|118.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|AGBLF|00|BHN|33.395|-81.758011|118.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|AGBLF|00|BHZ|33.395|-81.758011|118.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|ALLEN|00|BHE|32.989201|-81.281998|74.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-12-06T01:00:00.0000|2002-06-27T23:59:59.0000
SP|ALLEN|00|BHN|32.989201|-81.281998|74.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-12-06T01:00:00.0000|2002-06-27T23:59:59.0000
SP|ALLEN|00|BHZ|32.989201|-81.281998|74.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-12-06T01:00:00.0000|2002-06-27T23:59:59.0000
SP|ANDY|00|BHE|33.460739|-79.571518|49.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-03-18T01:00:00.0000|2004-06-30T00:00:00.0000
SP|ANDY|00|BHN|33.460739|-79.571518|49.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-03-18T01:00:00.0000|2004-06-30T00:00:00.0000
SP|ANDY|00|BHZ|33.460739|-79.571518|49.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-03-18T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BBLV|00|BHE|33.923401|-81.534698|198.1|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BBLV|00|BHN|33.923401|-81.534698|198.1|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BBLV|00|BHZ|33.923401|-81.534698|198.1|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BLACK|00|BHE|33.363998|-81.263451|94.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-02-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BLACK|00|BHN|33.363998|-81.263451|94.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-02-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BLACK|00|BHZ|33.363998|-81.263451|94.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-02-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BRNCH|00|BHE|33.246498|-80.790398|53.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BRNCH|00|BHN|33.246498|-80.790398|53.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BRNCH|00|BHZ|33.246498|-80.790398|53.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BTRCK|00|BHE|32.431999|-80.747597|3.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BTRCK|00|BHN|32.431999|-80.747597|3.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|BTRCK|00|BHZ|32.431999|-80.747597|3.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLINT|00|BHE|34.481098|-81.862801|199.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-11-13T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLINT|00|BHN|34.481098|-81.862801|199.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-11-13T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLINT|00|BHZ|34.481098|-81.862801|199.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-11-13T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLOVE|00|BHE|35.096909|-81.184212|227.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-01-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLOVE|00|BHN|35.096909|-81.184212|227.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-01-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CLOVE|00|BHZ|35.096909|-81.184212|227.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-01-15T01:00:00.0000|2004-06-30T00:00:00.0000
SP|CREEK|00|BHE|34.129398|-79.333298|13.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2004-02-02T00:00:00.0000|2004-06-30T00:00:00.0000
SP|CREEK|00|BHN|34.129398|-79.333298|13.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2004-02-02T00:00:00.0000|2004-06-30T00:00:00.0000
SP|CREEK|00|BHZ|34.129398|-79.333298|13.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2004-02-02T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DFORK|00|BHE|34.153099|-81.200302|91.4|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DFORK|00|BHN|34.153099|-81.200302|91.4|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DFORK|00|BHZ|34.153099|-81.200302|91.4|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DWDAN|00|BHE|34.7388|-82.830803|286.5|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DWDAN|00|BHN|34.7388|-82.830803|286.5|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|DWDAN|00|BHZ|34.7388|-82.830803|286.5|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|EDGE|00|BHE|33.807301|-81.862999|217.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-10-22T01:00:00.0000|2004-06-30T00:00:00.0000
SP|EDGE|00|BHN|33.807301|-81.862999|217.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-10-22T01:00:00.0000|2004-06-30T00:00:00.0000
SP|EDGE|00|BHZ|33.807301|-81.862999|217.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-10-22T01:00:00.0000|2004-06-30T00:00:00.0000
SP|GREEN|00|BHE|34.23|-82.174301|182.9|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|GREEN|00|BHN|34.23|-82.174301|182.9|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|GREEN|00|BHZ|34.23|-82.174301|182.9|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|JAMES|00|BHE|32.731098|-79.932899|7.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|JAMES|00|BHN|32.731098|-79.932899|7.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|JAMES|00|BHZ|32.731098|-79.932899|7.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|LGELG|00|BHE|34.21751|-80.709221|64.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|LGELG|00|BHN|34.21751|-80.709221|64.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|LGELG|00|BHZ|34.21751|-80.709221|64.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|MYRTL|00|BHE|33.863602|-78.667999|23.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-06-19T21:00:00.0000
SP|MYRTL|00|BHN|33.863602|-78.667999|23.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-06-19T21:00:00.0000
SP|MYRTL|00|BHZ|33.863602|-78.667999|23.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-06-19T21:00:00.0000
SP|OLAR|00|BHE|33.326401|-81.131104|61.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-07-26T01:00:00.0000|2004-06-30T00:00:00.0000
SP|OLAR|00|BHN|33.326401|-81.131104|61.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-07-26T01:00:00.0000|2004-06-30T00:00:00.0000
SP|OLAR|00|BHZ|33.326401|-81.131104|61.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2002-07-26T01:00:00.0000|2004-06-30T00:00:00.0000
SP|RUFIN|00|BHE|33.012249|-80.806534|23.8|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|RUFIN|00|BHN|33.012249|-80.806534|23.8|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|RUFIN|00|BHZ|33.012249|-80.806534|23.8|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|SCOTT|00|BHE|33.6152|-80.3228|48.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2003-01-08T01:00:00.0000|2004-06-30T00:00:00.0000
SP|SCOTT|00|BHN|33.6152|-80.3228|48.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2003-01-08T01:00:00.0000|2004-06-30T00:00:00.0000
SP|SCOTT|00|BHZ|33.6152|-80.3228|48.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2003-01-08T01:00:00.0000|2004-06-30T00:00:00.0000
SP|SUMMR|00|BHE|32.9944|-80.218964|35.0|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-02-07T20:00:00.0000
SP|SUMMR|00|BHN|32.9944|-80.218964|35.0|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-02-07T20:00:00.0000
SP|SUMMR|00|BHZ|32.9944|-80.218964|35.0|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2003-02-07T20:00:00.0000
SP|TIMBR|00|BHE|33.335701|-79.890701|12.2|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|TIMBR|00|BHN|33.335701|-79.890701|12.2|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|TIMBR|00|BHZ|33.335701|-79.890701|12.2|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-11T01:00:00.0000|2004-06-30T00:00:00.0000
SP|TRLBY|00|BHE|34.028099|-79.359558|15.2|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2003-05-12T20:23:00.0000
SP|TRLBY|00|BHN|34.028099|-79.359558|15.2|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2003-05-12T20:23:00.0000
SP|TRLBY|00|BHZ|34.028099|-79.359558|15.2|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2003-05-12T20:23:00.0000
SP|WOAK|00|BHE|34.621471|-83.052193|268.2|90.0|90.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|WOAK|00|BHN|34.621471|-83.052193|268.2|0.0|0.0|0.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SP|WOAK|00|BHZ|34.621471|-83.052193|268.2|0.0|0.0|-90.0|PMD2023:PMD2023|1.04178E9|1.0|M/S|20.0|2001-09-17T01:00:00.0000|2004-06-30T00:00:00.0000
SS|NCAT||BHE|36.078957|-79.771179|243.0|0.0|90.0|0.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|1.8802E9|0.2|M/S|100.0|2009-02-03T00:00:00.0000|
SS|NCAT||BHN|36.078957|-79.771179|243.0|0.0|0.0|0.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|1.8846E9|0.2|M/S|100.0|2009-02-03T00:00:00.0000|
SS|NCAT||BHZ|36.078957|-79.771179|243.0|0.0|0.0|-90.0|Guralp CMG3T_120sec/Guralp DM24 Datalogger|1.8706E9|0.2|M/S|100.0|2009-02-03T00:00:00.0000|
SS|NCCU|00|HHE|35.976166|-78.903336|104.0|0.0|90.0|0.0|CMG-6T, 30s-100Hz, 2400 V/m/s-6TD, gain 1, 100 sps|2.23553E9|0.05|M/S|100.0|2015-10-26T00:00:00.0000|2020-06-20T23:24:00.0000
SS|NCCU|00|HHN|35.976166|-78.903336|104.0|0.0|0.0|0.0|CMG-6T, 30s-100Hz, 2400 V/m/s-6TD, gain 1, 100 sps|2.23553E9|0.05|M/S|100.0|2015-10-26T00:00:00.0000|2020-06-20T23:24:00.0000
SS|NCCU|00|HHZ|35.976166|-78.903336|104.0|0.0|0.0|-90.0|CMG-6T, 30s-100Hz, 2400 V/m/s-6TD, gain 1, 100 sps|2.23553E9|0.05|M/S|100.0|2015-10-26T00:00:00.0000|2020-06-20T23:24:00.0000
TA|148A||BHE|32.6469|-87.570999|63.0|0.0|88.9|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-16T00:00:00.0000|2013-08-07T18:35:00.0000
TA|148A||BHN|32.6469|-87.570999|63.0|0.0|358.9|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-16T00:00:00.0000|2013-08-07T18:35:00.0000
TA|148A||BHZ|32.6469|-87.570999|63.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-16T00:00:00.0000|2013-08-07T18:35:00.0000
TA|149A||BHE|32.598301|-86.791603|138.0|0.0|89.5|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-17T00:00:00.0000|2013-08-07T14:40:00.0000
TA|149A||BHN|32.598301|-86.791603|138.0|0.0|359.5|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-17T00:00:00.0000|2013-08-07T14:40:00.0000
TA|149A||BHZ|32.598301|-86.791603|138.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-17T00:00:00.0000|2013-08-07T14:40:00.0000
TA|150A||BHE|32.606701|-86.022003|145.0|0.0|88.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-18T00:00:00.0000|2013-08-09T15:05:00.0000
TA|150A||BHN|32.606701|-86.022003|145.0|0.0|358.8|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-18T00:00:00.0000|2013-08-09T15:05:00.0000
TA|150A||BHZ|32.606701|-86.022003|145.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-18T00:00:00.0000|2013-08-09T15:05:00.0000
TA|151A||BHE|32.526901|-85.326698|211.0|0.0|90.9|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2012-01-19T00:00:00.0000|2013-08-09T18:35:00.0000
TA|151A||BHN|32.526901|-85.326698|211.0|0.0|0.9|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2012-01-19T00:00:00.0000|2013-08-09T18:35:00.0000
TA|151A||BHZ|32.526901|-85.326698|211.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2012-01-19T00:00:00.0000|2013-08-09T18:35:00.0000
TA|152A||BHE|32.668598|-84.718803|214.0|0.0|89.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-04-03T00:00:00.0000|2014-02-03T22:25:20.0000
TA|152A||BHN|32.668598|-84.718803|214.0|0.0|359.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-04-03T00:00:00.0000|2014-02-03T22:25:20.0000
TA|152A||BHZ|32.668598|-84.718803|214.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-04-03T00:00:00.0000|2014-02-03T22:25:20.0000
TA|153A||BHE|32.649899|-83.831596|160.0|0.0|89.8|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-19T00:00:00.0000|2014-01-26T20:50:00.0000
TA|153A||BHN|32.649899|-83.831596|160.0|0.0|359.8|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-19T00:00:00.0000|2014-01-26T20:50:00.0000
TA|153A||BHZ|32.649899|-83.831596|160.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-19T00:00:00.0000|2014-01-26T20:50:00.0000
TA|154A||BHE|32.613098|-83.106598|111.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-03-20T00:00:00.0000|2014-02-10T16:25:51.0000
TA|154A||BHN|32.613098|-83.106598|111.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-03-20T00:00:00.0000|2014-02-10T16:25:51.0000
TA|154A||BHZ|32.613098|-83.106598|111.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-03-20T00:00:00.0000|2014-02-10T16:25:51.0000
TA|155A||BHE|32.621899|-82.466499|93.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-21T00:00:00.0000|2013-06-23T14:00:00.0000
TA|155A||BHE|32.621899|-82.466499|93.0|0.0|90.3|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-06-23T14:00:00.0000|2014-02-07T17:20:00.0000
TA|155A||BHN|32.621899|-82.466499|93.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-21T00:00:00.0000|2013-06-23T14:00:00.0000
TA|155A||BHN|32.621899|-82.466499|93.0|0.0|0.3|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-06-23T14:00:00.0000|2014-02-07T17:20:00.0000
TA|155A||BHZ|32.621899|-82.466499|93.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-03-21T00:00:00.0000|2013-06-23T14:00:00.0000
TA|155A||BHZ|32.621899|-82.466499|93.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-06-23T14:00:00.0000|2014-02-07T17:20:00.0000
TA|156A||BHE|32.654202|-81.495003|40.0|0.0|88.7|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-04-05T00:00:00.0000|2014-02-09T15:40:00.0000
TA|156A||BHN|32.654202|-81.495003|40.0|0.0|358.7|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-04-05T00:00:00.0000|2014-02-09T15:40:00.0000
TA|156A||BHZ|32.654202|-81.495003|40.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2012-04-05T00:00:00.0000|2014-02-09T15:40:00.0000
TA|157A||BHE|32.678001|-80.9972|21.0|0.0|91.7|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-02-25T00:00:00.0000|2015-01-15T16:40:00.0000
TA|157A||BHN|32.678001|-80.9972|21.0|0.0|1.7|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-02-25T00:00:00.0000|2015-01-15T16:40:00.0000
TA|157A||BHZ|32.678001|-80.9972|21.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|M/S|40.0|2013-02-25T00:00:00.0000|2015-01-15T16:40:00.0000
TA|158A||BHE|32.736401|-80.193497|12.0|0.0|90.7|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2013-02-24T00:00:00.0000|2015-01-28T18:24:26.0000
TA|158A||BHN|32.736401|-80.193497|12.0|0.0|0.7|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2013-02-24T00:00:00.0000|2015-01-28T18:24:26.0000
TA|158A||BHZ|32.736401|-80.193497|12.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|M/S|40.0|2013-02-24T00:00:00.0000|2015-01-28T18:24:26.0000
TA|158A||HHE|32.736401|-80.193497|12.0|0.0|90.7|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|M/S|100.0|2015-01-20T18:00:00.0000|2015-01-28T18:24:26.0000
TA|158A||HHN|32.736401|-80.193497|12.0|0.0|0.7|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|M/S|100.0|2015-01-20T18:00:00.0000|2015-01-28T18:24:26.0000
TA|158A||HHZ|32.736401|-80.193497|12.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|M/S|100.0|2015-01-20T18:00:00.0000|2015-01-28T18:24:26.0000
TA|248A||BHE|32.094002|-87.739304|103.0|0.0|90.2|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|M/S|40.0|2011-04-08T00:00:00.0000|2013-01-25T21:50:00.0000
TA|248A||BHN|32.094002|-87.739304|103.0|0.0|0.2|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|M/S|40.0|2011-04-08T00:00:00.0000|2013-01-25T21:50:00.0000
TA|248A||BHZ|32.094002|-87.739304|103.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|M/S|40.0|2011-04-08T00:00:00.0000|2013-01-25T21:50:00.0000
TA|249A||BHE|31.975201|-87.122498|66.0|0.0|90.7|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-21T00:00:00.0000|2013-08-10T15:20:00.0000
TA|249A||BHN|31.975201|-87.122498|66.0|0.0|0.7|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-21T00:00:00.0000|2013-08-10T15:20:00.0000
TA|249A||BHZ|31.975201|-87.122498|66.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|M/S|40.0|2012-01-21T00:00:00.0000|2013-08-10T15:20:00.0000
